행정구역,연도,월,연령대,인구수
제주특별자치도,2015,10,60~69세,57088
서울특별시,2015,10,70~79세,583325
부산광역시,2015,10,70~79세,240453
대구광역시,2015,10,70~79세,149679
인천광역시,2015,10,70~79세,142377
광주광역시,2015,10,70~79세,76671
대전광역시,2015,10,70~79세,76360
울산광역시,2015,10,70~79세,46016
세종특별자치시,2015,10,70~79세,10274
경기도,2015,10,70~79세,616573
강원도,2015,10,70~79세,132230
충청북도,2015,10,70~79세,115390
충청남도,2015,10,70~79세,161765
전라북도,2015,10,70~79세,155928
전라남도,2015,10,70~79세,191811
경상북도,2015,10,70~79세,231847
경상남도,2015,10,70~79세,218503
제주특별자치도,2015,10,70~79세,39289
서울특별시,2015,10,80~89세,189809
부산광역시,2015,10,80~89세,77894
대구광역시,2015,10,80~89세,52418
인천광역시,2015,10,80~89세,53738
광주광역시,2015,10,80~89세,27979
대전광역시,2015,10,80~89세,28610
울산광역시,2015,10,80~89세,15760
세종특별자치시,2015,10,80~89세,4602
경기도,2015,10,80~89세,228589
강원도,2015,10,80~89세,48762
충청북도,2015,10,80~89세,46841
충청남도,2015,10,80~89세,73676
전라북도,2015,10,80~89세,69411
전라남도,2015,10,80~89세,81399
경상북도,2015,10,80~89세,98561
경상남도,2015,10,80~89세,91203
제주특별자치도,2015,10,80~89세,17004
서울특별시,2015,10,90~99세,29714
부산광역시,2015,10,90~99세,9435
대구광역시,2015,10,90~99세,5991
인천광역시,2015,10,90~99세,7906
광주광역시,2015,10,90~99세,3848
대전광역시,2015,10,90~99세,3902
울산광역시,2015,10,90~99세,2034
세종특별자치시,2015,10,90~99세,621
경기도,2015,10,90~99세,32665
강원도,2015,10,90~99세,7486
충청북도,2015,10,90~99세,6009
충청남도,2015,10,90~99세,9390
전라북도,2015,10,90~99세,8751
전라남도,2015,10,90~99세,10920
경상북도,2015,10,90~99세,12639
경상남도,2015,10,90~99세,10756
제주특별자치도,2015,10,90~99세,3093
서울특별시,2015,10,100세 이상,5005
부산광역시,2015,10,100세 이상,1479
대구광역시,2015,10,100세 이상,539
인천광역시,2015,10,100세 이상,692
광주광역시,2015,10,100세 이상,311
대전광역시,2015,10,100세 이상,279
울산광역시,2015,10,100세 이상,141
세종특별자치시,2015,10,100세 이상,33
경기도,2015,10,100세 이상,2986
강원도,2015,10,100세 이상,605
충청북도,2015,10,100세 이상,437
충청남도,2015,10,100세 이상,672
전라북도,2015,10,100세 이상,634
전라남도,2015,10,100세 이상,742
경상북도,2015,10,100세 이상,725
경상남도,2015,10,100세 이상,581
제주특별자치도,2015,10,100세 이상,212
서울특별시,2015,11,0~9세,783962
부산광역시,2015,11,0~9세,266791
대구광역시,2015,11,0~9세,207976
인천광역시,2015,11,0~9세,271663
광주광역시,2015,11,0~9세,143793
대전광역시,2015,11,0~9세,145422
울산광역시,2015,11,0~9세,116239
세종특별자치시,2015,11,0~9세,29037
경기도,2015,11,0~9세,1249456
강원도,2015,11,0~9세,123203
충청북도,2015,11,0~9세,142199
충청남도,2015,11,0~9세,197156
전라북도,2015,11,0~9세,159789
전라남도,2015,11,0~9세,157830
경상북도,2015,11,0~9세,223275
경상남도,2015,11,0~9세,317659
제주특별자치도,2015,11,0~9세,63036
서울특별시,2015,11,10~19세,991833
부산광역시,2015,11,10~19세,347612
대구광역시,2015,11,10~19세,291425
인천광역시,2015,11,10~19세,325836
광주광역시,2015,11,10~19세,198327
대전광역시,2015,11,10~19세,186114
울산광역시,2015,11,10~19세,140834
세종특별자치시,2015,11,10~19세,22825
경기도,2015,11,10~19세,1486308
강원도,2015,11,10~19세,172029
충청북도,2015,11,10~19세,180519
충청남도,2015,11,10~19세,230053
전라북도,2015,11,10~19세,218814
전라남도,2015,11,10~19세,210552
경상북도,2015,11,10~19세,278410
경상남도,2015,11,10~19세,385975
제주특별자치도,2015,11,10~19세,77472
서울특별시,2015,11,20~29세,1449761
부산광역시,2015,11,20~29세,456514
대구광역시,2015,11,20~29세,326987
인천광역시,2015,11,20~29세,401863
광주광역시,2015,11,20~29세,199499
대전광역시,2015,11,20~29세,211041
울산광역시,2015,11,20~29세,158457
세종특별자치시,2015,11,20~29세,22440
경기도,2015,11,20~29세,1638053
강원도,2015,11,20~29세,184652
충청북도,2015,11,20~29세,196176
충청남도,2015,11,20~29세,243015
전라북도,2015,11,20~29세,218501
전라남도,2015,11,20~29세,205080
경상북도,2015,11,20~29세,311317
경상남도,2015,11,20~29세,394573
제주특별자치도,2015,11,20~29세,73381
서울특별시,2015,11,30~39세,1673798
부산광역시,2015,11,30~39세,495118
대구광역시,2015,11,30~39세,343714
인천광역시,2015,11,30~39세,456772
광주광역시,2015,11,30~39세,221996
대전광역시,2015,11,30~39세,230066
울산광역시,2015,11,30~39세,181262
세종특별자치시,2015,11,30~39세,39059
경기도,2015,11,30~39세,1970648
강원도,2015,11,30~39세,190040
충청북도,2015,11,30~39세,216567
충청남도,2015,11,30~39세,297283
전라북도,2015,11,30~39세,233128
전라남도,2015,11,30~39세,224492
경상북도,2015,11,30~39세,348074
경상남도,2015,11,30~39세,477890
제주특별자치도,2015,11,30~39세,85690
서울특별시,2015,11,40~49세,1706137
부산광역시,2015,11,40~49세,569550
대구광역시,2015,11,40~49세,439715
인천광역시,2015,11,40~49세,516863
광주광역시,2015,11,40~49세,258780
대전광역시,2015,11,40~49세,267472
울산광역시,2015,11,40~49세,212840
세종특별자치시,2015,11,40~49세,36352
경기도,2015,11,40~49세,2303870
강원도,2015,11,40~49세,250942
충청북도,2015,11,40~49세,262842
충청남도,2015,11,40~49세,332731
전라북도,2015,11,40~49세,300027
전라남도,2015,11,40~49세,291922
경상북도,2015,11,40~49세,429440
경상남도,2015,11,40~49세,581516
제주특별자치도,2015,11,40~49세,110543
서울특별시,2015,11,50~59세,1588093
부산광역시,2015,11,50~59세,619825
대구광역시,2015,11,50~59세,418720
인천광역시,2015,11,50~59세,492602
광주광역시,2015,11,50~59세,216880
대전광역시,2015,11,50~59세,238450
울산광역시,2015,11,50~59세,200860
세종특별자치시,2015,11,50~59세,25419
경기도,2015,11,50~59세,1953744
강원도,2015,11,50~59세,268608
충청북도,2015,11,50~59세,259198
충청남도,2015,11,50~59세,318264
전라북도,2015,11,50~59세,294826
전라남도,2015,11,50~59세,307820
경상북도,2015,11,50~59세,456001
경상남도,2015,11,50~59세,549937
제주특별자치도,2015,11,50~59세,95581
서울특별시,2015,11,60~69세,1033073
부산광역시,2015,11,60~69세,429959
대구광역시,2015,11,60~69세,252187
인천광역시,2015,11,60~69세,253876
광주광역시,2015,11,60~69세,126678
대전광역시,2015,11,60~69세,133322
울산광역시,2015,11,60~69세,99550
세종특별자치시,2015,11,60~69세,15294
경기도,2015,11,60~69세,1019970
강원도,2015,11,60~69세,170467
충청북도,2015,11,60~69세,156884
충청남도,2015,11,60~69세,211041
전라북도,2015,11,60~69세,209814
전라남도,2015,11,60~69세,223023
경상북도,2015,11,60~69세,312286
경상남도,2015,11,60~69세,334444
제주특별자치도,2015,11,60~69세,57525
서울특별시,2015,11,70~79세,583050
부산광역시,2015,11,70~79세,240093
대구광역시,2015,11,70~79세,149341
인천광역시,2015,11,70~79세,142333
광주광역시,2015,11,70~79세,76643
대전광역시,2015,11,70~79세,76248
울산광역시,2015,11,70~79세,45967
세종특별자치시,2015,11,70~79세,10330
경기도,2015,11,70~79세,616494
강원도,2015,11,70~79세,131999
충청북도,2015,11,70~79세,115057
충청남도,2015,11,70~79세,161221
전라북도,2015,11,70~79세,155594
전라남도,2015,11,70~79세,191365
경상북도,2015,11,70~79세,230933
경상남도,2015,11,70~79세,217758
제주특별자치도,2015,11,70~79세,39306
서울특별시,2015,11,80~89세,191167
부산광역시,2015,11,80~89세,78421
대구광역시,2015,11,80~89세,52744
인천광역시,2015,11,80~89세,54163
광주광역시,2015,11,80~89세,28133
대전광역시,2015,11,80~89세,28824
울산광역시,2015,11,80~89세,15848
세종특별자치시,2015,11,80~89세,4634
경기도,2015,11,80~89세,230533
강원도,2015,11,80~89세,49089
충청북도,2015,11,80~89세,47181
충청남도,2015,11,80~89세,74126
전라북도,2015,11,80~89세,69773
전라남도,2015,11,80~89세,81650
경상북도,2015,11,80~89세,99089
경상남도,2015,11,80~89세,91678
제주특별자치도,2015,11,80~89세,17115
서울특별시,2015,11,90~99세,29702
부산광역시,2015,11,90~99세,9476
대구광역시,2015,11,90~99세,5989
인천광역시,2015,11,90~99세,7911
광주광역시,2015,11,90~99세,3870
대전광역시,2015,11,90~99세,3903
울산광역시,2015,11,90~99세,2055
세종특별자치시,2015,11,90~99세,620
경기도,2015,11,90~99세,32704
강원도,2015,11,90~99세,7543
충청북도,2015,11,90~99세,5993
충청남도,2015,11,90~99세,9390
전라북도,2015,11,90~99세,8747
전라남도,2015,11,90~99세,10890
경상북도,2015,11,90~99세,12637
경상남도,2015,11,90~99세,10744
제주특별자치도,2015,11,90~99세,3091
서울특별시,2015,11,100세 이상,5021
부산광역시,2015,11,100세 이상,1483
대구광역시,2015,11,100세 이상,541
인천광역시,2015,11,100세 이상,696
광주광역시,2015,11,100세 이상,311
대전광역시,2015,11,100세 이상,280
울산광역시,2015,11,100세 이상,139
세종특별자치시,2015,11,100세 이상,34
경기도,2015,11,100세 이상,3010
강원도,2015,11,100세 이상,606
충청북도,2015,11,100세 이상,437
충청남도,2015,11,100세 이상,676
전라북도,2015,11,100세 이상,641
전라남도,2015,11,100세 이상,749
경상북도,2015,11,100세 이상,724
경상남도,2015,11,100세 이상,580
제주특별자치도,2015,11,100세 이상,212
서울특별시,2015,12,0~9세,783299
부산광역시,2015,12,0~9세,267227
대구광역시,2015,12,0~9세,208115
인천광역시,2015,12,0~9세,271758
광주광역시,2015,12,0~9세,143700
대전광역시,2015,12,0~9세,145049
울산광역시,2015,12,0~9세,116241
세종특별자치시,2015,12,0~9세,29825
경기도,2015,12,0~9세,1251234
강원도,2015,12,0~9세,123275
충청북도,2015,12,0~9세,142319
충청남도,2015,12,0~9세,197236
전라북도,2015,12,0~9세,159824
전라남도,2015,12,0~9세,158142
경상북도,2015,12,0~9세,223394
경상남도,2015,12,0~9세,317867
제주특별자치도,2015,12,0~9세,63183
서울특별시,2015,12,10~19세,985790
부산광역시,2015,12,10~19세,345503
대구광역시,2015,12,10~19세,289590
인천광역시,2015,12,10~19세,324530
광주광역시,2015,12,10~19세,197005
대전광역시,2015,12,10~19세,184964
울산광역시,2015,12,10~19세,139958
세종특별자치시,2015,12,10~19세,23398
경기도,2015,12,10~19세,1479739
강원도,2015,12,10~19세,171073
충청북도,2015,12,10~19세,179628
충청남도,2015,12,10~19세,229214
전라북도,2015,12,10~19세,217813
전라남도,2015,12,10~19세,209957
경상북도,2015,12,10~19세,277327
경상남도,2015,12,10~19세,384287
제주특별자치도,2015,12,10~19세,77313
서울특별시,2015,12,20~29세,1447221
부산광역시,2015,12,20~29세,456514
대구광역시,2015,12,20~29세,326755
인천광역시,2015,12,20~29세,402113
광주광역시,2015,12,20~29세,198686
대전광역시,2015,12,20~29세,210749
울산광역시,2015,12,20~29세,158615
세종특별자치시,2015,12,20~29세,23043
경기도,2015,12,20~29세,1644870
강원도,2015,12,20~29세,184802
충청북도,2015,12,20~29세,196456
충청남도,2015,12,20~29세,244233
전라북도,2015,12,20~29세,218698
전라남도,2015,12,20~29세,206551
경상북도,2015,12,20~29세,311383
경상남도,2015,12,20~29세,394794
제주특별자치도,2015,12,20~29세,73565
서울특별시,2015,12,30~39세,1668253
부산광역시,2015,12,30~39세,493958
대구광역시,2015,12,30~39세,342633
인천광역시,2015,12,30~39세,455898
광주광역시,2015,12,30~39세,221036
대전광역시,2015,12,30~39세,228720
울산광역시,2015,12,30~39세,180833
세종특별자치시,2015,12,30~39세,40025
경기도,2015,12,30~39세,1969170
강원도,2015,12,30~39세,189754
충청북도,2015,12,30~39세,216258
충청남도,2015,12,30~39세,296909
전라북도,2015,12,30~39세,232517
전라남도,2015,12,30~39세,224820
경상북도,2015,12,30~39세,347557
경상남도,2015,12,30~39세,476814
제주특별자치도,2015,12,30~39세,85811
서울특별시,2015,12,40~49세,1701609
부산광역시,2015,12,40~49세,568218
대구광역시,2015,12,40~49세,438674
인천광역시,2015,12,40~49세,516105
광주광역시,2015,12,40~49세,258049
대전광역시,2015,12,40~49세,267008
울산광역시,2015,12,40~49세,211988
세종특별자치시,2015,12,40~49세,37370
경기도,2015,12,40~49세,2302937
강원도,2015,12,40~49세,250407
충청북도,2015,12,40~49세,262133
충청남도,2015,12,40~49세,333108
전라북도,2015,12,40~49세,299535
전라남도,2015,12,40~49세,291730
경상북도,2015,12,40~49세,428513
경상남도,2015,12,40~49세,580967
제주특별자치도,2015,12,40~49세,110642
서울특별시,2015,12,50~59세,1588333
부산광역시,2015,12,50~59세,619703
대구광역시,2015,12,50~59세,419653
인천광역시,2015,12,50~59세,494119
광주광역시,2015,12,50~59세,217366
대전광역시,2015,12,50~59세,238664
울산광역시,2015,12,50~59세,201390
세종특별자치시,2015,12,50~59세,25872
경기도,2015,12,50~59세,1962003
강원도,2015,12,50~59세,269286
충청북도,2015,12,50~59세,260270
충청남도,2015,12,50~59세,318857
전라북도,2015,12,50~59세,295583
전라남도,2015,12,50~59세,308904
경상북도,2015,12,50~59세,456781
경상남도,2015,12,50~59세,551878
제주특별자치도,2015,12,50~59세,96129
서울특별시,2015,12,60~69세,1037752
부산광역시,2015,12,60~69세,432899
대구광역시,2015,12,60~69세,253693
인천광역시,2015,12,60~69세,255834
광주광역시,2015,12,60~69세,127348
대전광역시,2015,12,60~69세,134281
울산광역시,2015,12,60~69세,100468
세종특별자치시,2015,12,60~69세,15614
경기도,2015,12,60~69세,1027712
강원도,2015,12,60~69세,171452
충청북도,2015,12,60~69세,158194
충청남도,2015,12,60~69세,212781
전라북도,2015,12,60~69세,210933
전라남도,2015,12,60~69세,224235
경상북도,2015,12,60~69세,314821
경상남도,2015,12,60~69세,337382
제주특별자치도,2015,12,60~69세,57880
서울특별시,2015,12,70~79세,582367
부산광역시,2015,12,70~79세,239641
대구광역시,2015,12,70~79세,148884
인천광역시,2015,12,70~79세,142147
광주광역시,2015,12,70~79세,76489
대전광역시,2015,12,70~79세,76136
울산광역시,2015,12,70~79세,45817
세종특별자치시,2015,12,70~79세,10351
경기도,2015,12,70~79세,616198
강원도,2015,12,70~79세,131730
충청북도,2015,12,70~79세,114586
충청남도,2015,12,70~79세,160439
전라북도,2015,12,70~79세,155007
전라남도,2015,12,70~79세,190822
경상북도,2015,12,70~79세,229763
경상남도,2015,12,70~79세,216802
제주특별자치도,2015,12,70~79세,39258
서울특별시,2015,12,80~89세,192801
부산광역시,2015,12,80~89세,79128
대구광역시,2015,12,80~89세,53282
인천광역시,2015,12,80~89세,54650
광주광역시,2015,12,80~89세,28346
대전광역시,2015,12,80~89세,29005
울산광역시,2015,12,80~89세,16011
세종특별자치시,2015,12,80~89세,4718
경기도,2015,12,80~89세,232931
강원도,2015,12,80~89세,49542
충청북도,2015,12,80~89세,47691
충청남도,2015,12,80~89세,74759
전라북도,2015,12,80~89세,70437
전라남도,2015,12,80~89세,82190
경상북도,2015,12,80~89세,99895
경상남도,2015,12,80~89세,92498
제주특별자치도,2015,12,80~89세,17326
서울특별시,2015,12,90~99세,29719
부산광역시,2015,12,90~99세,9497
대구광역시,2015,12,90~99세,6007
인천광역시,2015,12,90~99세,7960
광주광역시,2015,12,90~99세,3860
대전광역시,2015,12,90~99세,3918
울산광역시,2015,12,90~99세,2074
세종특별자치시,2015,12,90~99세,634
경기도,2015,12,90~99세,32804
강원도,2015,12,90~99세,7578
충청북도,2015,12,90~99세,5977
충청남도,2015,12,90~99세,9433
전라북도,2015,12,90~99세,8725
전라남도,2015,12,90~99세,10892
경상북도,2015,12,90~99세,12658
경상남도,2015,12,90~99세,10817
제주특별자치도,2015,12,90~99세,3075
서울특별시,2015,12,100세 이상,5037
부산광역시,2015,12,100세 이상,1489
대구광역시,2015,12,100세 이상,543
인천광역시,2015,12,100세 이상,701
광주광역시,2015,12,100세 이상,314
대전광역시,2015,12,100세 이상,281
울산광역시,2015,12,100세 이상,139
세종특별자치시,2015,12,100세 이상,34
경기도,2015,12,100세 이상,3008
강원도,2015,12,100세 이상,608
충청북도,2015,12,100세 이상,440
충청남도,2015,12,100세 이상,680
전라북도,2015,12,100세 이상,639
전라남도,2015,12,100세 이상,753
경상북도,2015,12,100세 이상,734
경상남도,2015,12,100세 이상,596
제주특별자치도,2015,12,100세 이상,213
서울특별시,2016,1,0~9세,781313
부산광역시,2016,1,0~9세,267210
대구광역시,2016,1,0~9세,207855
인천광역시,2016,1,0~9세,271371
광주광역시,2016,1,0~9세,143317
대전광역시,2016,1,0~9세,144486
울산광역시,2016,1,0~9세,116123
세종특별자치시,2016,1,0~9세,30560
경기도,2016,1,0~9세,1250090
강원도,2016,1,0~9세,122989
충청북도,2016,1,0~9세,142041
충청남도,2016,1,0~9세,197076
전라북도,2016,1,0~9세,159242
전라남도,2016,1,0~9세,157798
경상북도,2016,1,0~9세,222988
경상남도,2016,1,0~9세,317337
제주특별자치도,2016,1,0~9세,63153
서울특별시,2016,1,10~19세,979642
부산광역시,2016,1,10~19세,343563
대구광역시,2016,1,10~19세,288139
인천광역시,2016,1,10~19세,323027
광주광역시,2016,1,10~19세,196160
대전광역시,2016,1,10~19세,183932
울산광역시,2016,1,10~19세,139260
세종특별자치시,2016,1,10~19세,24047
경기도,2016,1,10~19세,1474608
강원도,2016,1,10~19세,169944
충청북도,2016,1,10~19세,178713
충청남도,2016,1,10~19세,228440
전라북도,2016,1,10~19세,216693
전라남도,2016,1,10~19세,208762
경상북도,2016,1,10~19세,275859
경상남도,2016,1,10~19세,382545
제주특별자치도,2016,1,10~19세,77175
서울특별시,2016,1,20~29세,1446530
부산광역시,2016,1,20~29세,456260
대구광역시,2016,1,20~29세,326664
인천광역시,2016,1,20~29세,402016
광주광역시,2016,1,20~29세,198961
대전광역시,2016,1,20~29세,210773
울산광역시,2016,1,20~29세,158570
세종특별자치시,2016,1,20~29세,23487
경기도,2016,1,20~29세,1646634
강원도,2016,1,20~29세,184411
충청북도,2016,1,20~29세,196110
충청남도,2016,1,20~29세,243892
전라북도,2016,1,20~29세,218347
전라남도,2016,1,20~29세,205868
경상북도,2016,1,20~29세,310561
경상남도,2016,1,20~29세,394511
제주특별자치도,2016,1,20~29세,73652
서울특별시,2016,1,30~39세,1665000
부산광역시,2016,1,30~39세,492709
대구광역시,2016,1,30~39세,341615
인천광역시,2016,1,30~39세,455227
광주광역시,2016,1,30~39세,220365
대전광역시,2016,1,30~39세,228030
울산광역시,2016,1,30~39세,180461
세종특별자치시,2016,1,30~39세,40821
경기도,2016,1,30~39세,1965710
강원도,2016,1,30~39세,189345
충청북도,2016,1,30~39세,215767
충청남도,2016,1,30~39세,296421
전라북도,2016,1,30~39세,231542
전라남도,2016,1,30~39세,223787
경상북도,2016,1,30~39세,346332
경상남도,2016,1,30~39세,475552
제주특별자치도,2016,1,30~39세,85665
서울특별시,2016,1,40~49세,1703039
부산광역시,2016,1,40~49세,568326
대구광역시,2016,1,40~49세,438685
인천광역시,2016,1,40~49세,516796
광주광역시,2016,1,40~49세,258514
대전광역시,2016,1,40~49세,267299
울산광역시,2016,1,40~49세,211919
세종특별자치시,2016,1,40~49세,38456
경기도,2016,1,40~49세,2308375
강원도,2016,1,40~49세,250703
충청북도,2016,1,40~49세,262330
충청남도,2016,1,40~49세,333978
전라북도,2016,1,40~49세,299707
전라남도,2016,1,40~49세,291653
경상북도,2016,1,40~49세,428564
경상남도,2016,1,40~49세,581039
제주특별자치도,2016,1,40~49세,110956
서울특별시,2016,1,50~59세,1585781
부산광역시,2016,1,50~59세,618697
대구광역시,2016,1,50~59세,419891
인천광역시,2016,1,50~59세,494525
광주광역시,2016,1,50~59세,218016
대전광역시,2016,1,50~59세,238453
울산광역시,2016,1,50~59세,201644
세종특별자치시,2016,1,50~59세,26238
경기도,2016,1,50~59세,1965240
강원도,2016,1,50~59세,269293
충청북도,2016,1,50~59세,260374
충청남도,2016,1,50~59세,318774
전라북도,2016,1,50~59세,295755
전라남도,2016,1,50~59세,309062
경상북도,2016,1,50~59세,456513
경상남도,2016,1,50~59세,552570
제주특별자치도,2016,1,50~59세,96522
서울특별시,2016,1,60~69세,1044613
부산광역시,2016,1,60~69세,436015
대구광역시,2016,1,60~69세,255804
인천광역시,2016,1,60~69세,258127
광주광역시,2016,1,60~69세,128128
대전광역시,2016,1,60~69세,135437
울산광역시,2016,1,60~69세,101429
세종특별자치시,2016,1,60~69세,15956
경기도,2016,1,60~69세,1037701
강원도,2016,1,60~69세,172600
충청북도,2016,1,60~69세,159814
충청남도,2016,1,60~69세,214452
전라북도,2016,1,60~69세,212002
전라남도,2016,1,60~69세,225205
경상북도,2016,1,60~69세,317353
경상남도,2016,1,60~69세,340177
제주특별자치도,2016,1,60~69세,58180
서울특별시,2016,1,70~79세,583179
부산광역시,2016,1,70~79세,239627
대구광역시,2016,1,70~79세,148668
인천광역시,2016,1,70~79세,142215
광주광역시,2016,1,70~79세,76555
대전광역시,2016,1,70~79세,76128
울산광역시,2016,1,70~79세,45767
세종특별자치시,2016,1,70~79세,10409
경기도,2016,1,70~79세,617033
강원도,2016,1,70~79세,131714
충청북도,2016,1,70~79세,114281
충청남도,2016,1,70~79세,159947
전라북도,2016,1,70~79세,154631
전라남도,2016,1,70~79세,190365
경상북도,2016,1,70~79세,228623
경상남도,2016,1,70~79세,216134
제주특별자치도,2016,1,70~79세,39363
서울특별시,2016,1,80~89세,194410
부산광역시,2016,1,80~89세,79843
대구광역시,2016,1,80~89세,53871
인천광역시,2016,1,80~89세,55143
광주광역시,2016,1,80~89세,28586
대전광역시,2016,1,80~89세,29250
울산광역시,2016,1,80~89세,16176
세종특별자치시,2016,1,80~89세,4768
경기도,2016,1,80~89세,234898
강원도,2016,1,80~89세,49923
충청북도,2016,1,80~89세,48085
충청남도,2016,1,80~89세,75411
전라북도,2016,1,80~89세,70994
전라남도,2016,1,80~89세,82724
경상북도,2016,1,80~89세,100803
경상남도,2016,1,80~89세,93316
제주특별자치도,2016,1,80~89세,17466
서울특별시,2016,1,90~99세,29946
부산광역시,2016,1,90~99세,9614
대구광역시,2016,1,90~99세,6079
인천광역시,2016,1,90~99세,8031
광주광역시,2016,1,90~99세,3883
대전광역시,2016,1,90~99세,3946
울산광역시,2016,1,90~99세,2077
세종특별자치시,2016,1,90~99세,638
경기도,2016,1,90~99세,33140
강원도,2016,1,90~99세,7663
충청북도,2016,1,90~99세,6023
충청남도,2016,1,90~99세,9500
전라북도,2016,1,90~99세,8790
전라남도,2016,1,90~99세,10921
경상북도,2016,1,90~99세,12821
경상남도,2016,1,90~99세,10984
제주특별자치도,2016,1,90~99세,3104
서울특별시,2016,1,100세 이상,5084
부산광역시,2016,1,100세 이상,1497
대구광역시,2016,1,100세 이상,552
인천광역시,2016,1,100세 이상,717
광주광역시,2016,1,100세 이상,317
대전광역시,2016,1,100세 이상,290
울산광역시,2016,1,100세 이상,142
세종특별자치시,2016,1,100세 이상,38
경기도,2016,1,100세 이상,3045
강원도,2016,1,100세 이상,608
충청북도,2016,1,100세 이상,444
충청남도,2016,1,100세 이상,681
전라북도,2016,1,100세 이상,651
전라남도,2016,1,100세 이상,759
경상북도,2016,1,100세 이상,743
경상남도,2016,1,100세 이상,599
제주특별자치도,2016,1,100세 이상,215
서울특별시,2016,2,0~9세,779133
부산광역시,2016,2,0~9세,267547
대구광역시,2016,2,0~9세,207794
인천광역시,2016,2,0~9세,271264
광주광역시,2016,2,0~9세,143034
대전광역시,2016,2,0~9세,144294
울산광역시,2016,2,0~9세,116114
세종특별자치시,2016,2,0~9세,31542
경기도,2016,2,0~9세,1250827
강원도,2016,2,0~9세,122964
충청북도,2016,2,0~9세,141867
충청남도,2016,2,0~9세,197327
전라북도,2016,2,0~9세,159169
전라남도,2016,2,0~9세,157812
경상북도,2016,2,0~9세,223034
경상남도,2016,2,0~9세,317286
제주특별자치도,2016,2,0~9세,63522
서울특별시,2016,2,10~19세,975522
부산광역시,2016,2,10~19세,341948
대구광역시,2016,2,10~19세,286408
인천광역시,2016,2,10~19세,321689
광주광역시,2016,2,10~19세,195121
대전광역시,2016,2,10~19세,182910
울산광역시,2016,2,10~19세,138316
세종특별자치시,2016,2,10~19세,24657
경기도,2016,2,10~19세,1469954
강원도,2016,2,10~19세,168963
충청북도,2016,2,10~19세,177652
충청남도,2016,2,10~19세,227577
전라북도,2016,2,10~19세,215535
전라남도,2016,2,10~19세,207423
경상북도,2016,2,10~19세,274634
경상남도,2016,2,10~19세,380621
제주특별자치도,2016,2,10~19세,76981
서울특별시,2016,2,20~29세,1444722
부산광역시,2016,2,20~29세,455381
대구광역시,2016,2,20~29세,326194
인천광역시,2016,2,20~29세,401688
광주광역시,2016,2,20~29세,198440
대전광역시,2016,2,20~29세,210829
울산광역시,2016,2,20~29세,158169
세종특별자치시,2016,2,20~29세,23791
경기도,2016,2,20~29세,1646325
강원도,2016,2,20~29세,183499
충청북도,2016,2,20~29세,195649
충청남도,2016,2,20~29세,243193
전라북도,2016,2,20~29세,217398
전라남도,2016,2,20~29세,204770
경상북도,2016,2,20~29세,309250
경상남도,2016,2,20~29세,393659
제주특별자치도,2016,2,20~29세,73853
서울특별시,2016,2,30~39세,1662390
부산광역시,2016,2,30~39세,492024
대구광역시,2016,2,30~39세,340817
인천광역시,2016,2,30~39세,454631
광주광역시,2016,2,30~39세,220057
대전광역시,2016,2,30~39세,227425
울산광역시,2016,2,30~39세,180252
세종특별자치시,2016,2,30~39세,41651
경기도,2016,2,30~39세,1964400
강원도,2016,2,30~39세,188962
충청북도,2016,2,30~39세,215423
충청남도,2016,2,30~39세,296164
전라북도,2016,2,30~39세,231136
전라남도,2016,2,30~39세,223916
경상북도,2016,2,30~39세,345824
경상남도,2016,2,30~39세,474504
제주특별자치도,2016,2,30~39세,85936
서울특별시,2016,2,40~49세,1702392
부산광역시,2016,2,40~49세,567924
대구광역시,2016,2,40~49세,437990
인천광역시,2016,2,40~49세,516767
광주광역시,2016,2,40~49세,258612
대전광역시,2016,2,40~49세,267403
울산광역시,2016,2,40~49세,211437
세종특별자치시,2016,2,40~49세,39612
경기도,2016,2,40~49세,2310170
강원도,2016,2,40~49세,250237
충청북도,2016,2,40~49세,262073
충청남도,2016,2,40~49세,334876
전라북도,2016,2,40~49세,299815
전라남도,2016,2,40~49세,291388
경상북도,2016,2,40~49세,428364
경상남도,2016,2,40~49세,580670
제주특별자치도,2016,2,40~49세,111288
서울특별시,2016,2,50~59세,1585270
부산광역시,2016,2,50~59세,618686
대구광역시,2016,2,50~59세,420360
인천광역시,2016,2,50~59세,495610
광주광역시,2016,2,50~59세,218568
대전광역시,2016,2,50~59세,238543
울산광역시,2016,2,50~59세,202333
세종특별자치시,2016,2,50~59세,26655
경기도,2016,2,50~59세,1972707
강원도,2016,2,50~59세,269618
충청북도,2016,2,50~59세,261093
충청남도,2016,2,50~59세,319158
전라북도,2016,2,50~59세,296276
전라남도,2016,2,50~59세,309650
경상북도,2016,2,50~59세,457384
경상남도,2016,2,50~59세,554177
제주특별자치도,2016,2,50~59세,96978
서울특별시,2016,2,60~69세,1049761
부산광역시,2016,2,60~69세,438271
대구광역시,2016,2,60~69세,257492
인천광역시,2016,2,60~69세,260218
광주광역시,2016,2,60~69세,128732
대전광역시,2016,2,60~69세,136533
울산광역시,2016,2,60~69세,102225
세종특별자치시,2016,2,60~69세,16274
경기도,2016,2,60~69세,1045951
강원도,2016,2,60~69세,173589
충청북도,2016,2,60~69세,161016
충청남도,2016,2,60~69세,215932
전라북도,2016,2,60~69세,212851
전라남도,2016,2,60~69세,225931
