행정구역,연도,월,연령대,인구수
대구광역시,2010,4,100세 이상,93
인천광역시,2010,4,100세 이상,120
광주광역시,2010,4,100세 이상,78
대전광역시,2010,4,100세 이상,69
울산광역시,2010,4,100세 이상,24
경기도,2010,4,100세 이상,488
강원도,2010,4,100세 이상,141
충청북도,2010,4,100세 이상,104
충청남도,2010,4,100세 이상,166
전라북도,2010,4,100세 이상,183
전라남도,2010,4,100세 이상,225
경상북도,2010,4,100세 이상,176
경상남도,2010,4,100세 이상,135
제주특별자치도,2010,4,100세 이상,82
서울특별시,2010,5,0~9세,876890
부산광역시,2010,5,0~9세,275834
대구광역시,2010,5,0~9세,227742
인천광역시,2010,5,0~9세,268146
광주광역시,2010,5,0~9세,157209
대전광역시,2010,5,0~9세,156071
울산광역시,2010,5,0~9세,115799
경기도,2010,5,0~9세,1280359
강원도,2010,5,0~9세,138785
충청북도,2010,5,0~9세,150604
충청남도,2010,5,0~9세,206547
전라북도,2010,5,0~9세,175580
전라남도,2010,5,0~9세,171956
경상북도,2010,5,0~9세,236481
경상남도,2010,5,0~9세,330331
제주특별자치도,2010,5,0~9세,62611
서울특별시,2010,5,10~19세,1250977
부산광역시,2010,5,10~19세,450686
대구광역시,2010,5,10~19세,362007
인천광역시,2010,5,10~19세,391369
광주광역시,2010,5,10~19세,231593
대전광역시,2010,5,10~19세,222159
울산광역시,2010,5,10~19세,175272
경기도,2010,5,10~19세,1663535
강원도,2010,5,10~19세,199396
충청북도,2010,5,10~19세,211827
충청남도,2010,5,10~19세,267081
전라북도,2010,5,10~19세,256892
전라남도,2010,5,10~19세,251859
경상북도,2010,5,10~19세,335297
경상남도,2010,5,10~19세,455164
제주특별자치도,2010,5,10~19세,83776
서울특별시,2010,5,20~29세,1616862
부산광역시,2010,5,20~29세,512197
대구광역시,2010,5,20~29세,346816
인천광역시,2010,5,20~29세,392564
광주광역시,2010,5,20~29세,206947
대전광역시,2010,5,20~29세,217465
울산광역시,2010,5,20~29세,154006
경기도,2010,5,20~29세,1566503
강원도,2010,5,20~29세,187452
충청북도,2010,5,20~29세,202677
충청남도,2010,5,20~29세,263301
전라북도,2010,5,20~29세,234181
전라남도,2010,5,20~29세,220720
경상북도,2010,5,20~29세,340048
경상남도,2010,5,20~29세,417824
제주특별자치도,2010,5,20~29세,69631
서울특별시,2010,5,30~39세,1867590
부산광역시,2010,5,30~39세,539553
대구광역시,2010,5,30~39세,395472
인천광역시,2010,5,30~39세,462918
광주광역시,2010,5,30~39세,243330
대전광역시,2010,5,30~39세,253981
울산광역시,2010,5,30~39세,187162
경기도,2010,5,30~39세,2101901
강원도,2010,5,30~39세,218547
충청북도,2010,5,30~39세,233677
충청남도,2010,5,30~39세,317702
전라북도,2010,5,30~39세,267463
전라남도,2010,5,30~39세,254573
경상북도,2010,5,30~39세,388475
경상남도,2010,5,30~39세,525662
제주특별자치도,2010,5,30~39세,89194
서울특별시,2010,5,40~49세,1724380
부산광역시,2010,5,40~49세,609133
대구광역시,2010,5,40~49세,455510
인천광역시,2010,5,40~49세,513554
광주광역시,2010,5,40~49세,245292
대전광역시,2010,5,40~49세,263360
울산광역시,2010,5,40~49세,219059
경기도,2010,5,40~49세,2158642
강원도,2010,5,40~49세,256136
충청북도,2010,5,40~49세,261886
충청남도,2010,5,40~49세,330445
전라북도,2010,5,40~49세,296906
전라남도,2010,5,40~49세,301138
경상북도,2010,5,40~49세,440624
경상남도,2010,5,40~49세,572929
제주특별자치도,2010,5,40~49세,97331
서울특별시,2010,5,50~59세,1424485
부산광역시,2010,5,50~59세,570555
대구광역시,2010,5,50~59세,347119
인천광역시,2010,5,50~59세,359349
광주광역시,2010,5,50~59세,169364
대전광역시,2010,5,50~59세,191639
울산광역시,2010,5,50~59세,150898
경기도,2010,5,50~59세,1397265
강원도,2010,5,50~59세,220415
충청북도,2010,5,50~59세,204706
충청남도,2010,5,50~59세,263881
전라북도,2010,5,50~59세,247744
전라남도,2010,5,50~59세,257318
경상북도,2010,5,50~59세,380720
경상남도,2010,5,50~59세,435400
제주특별자치도,2010,5,50~59세,69137
서울특별시,2010,5,60~69세,865717
부산광역시,2010,5,60~69세,343078
대구광역시,2010,5,60~69세,201246
인천광역시,2010,5,60~69세,188284
광주광역시,2010,5,60~69세,103803
대전광역시,2010,5,60~69세,102895
울산광역시,2010,5,60~69세,67841
경기도,2010,5,60~69세,772556
강원도,2010,5,60~69세,147971
충청북도,2010,5,60~69세,130894
충청남도,2010,5,60~69세,189476
전라북도,2010,5,60~69세,185673
전라남도,2010,5,60~69세,215056
경상북도,2010,5,60~69세,265160
경상남도,2010,5,60~69세,266128
제주특별자치도,2010,5,60~69세,47253
서울특별시,2010,5,70~79세,422707
부산광역시,2010,5,70~79세,178160
대구광역시,2010,5,70~79세,117001
인천광역시,2010,5,70~79세,106749
광주광역시,2010,5,70~79세,57853
대전광역시,2010,5,70~79세,58911
울산광역시,2010,5,70~79세,33789
경기도,2010,5,70~79세,465567
강원도,2010,5,70~79세,104712
충청북도,2010,5,70~79세,99225
충청남도,2010,5,70~79세,155003
전라북도,2010,5,70~79세,138924
전라남도,2010,5,70~79세,172649
경상북도,2010,5,70~79세,206414
경상남도,2010,5,70~79세,188878
제주특별자치도,2010,5,70~79세,32451
서울특별시,2010,5,80~89세,131054
부산광역시,2010,5,80~89세,51446
대구광역시,2010,5,80~89세,33123
인천광역시,2010,5,80~89세,35445
광주광역시,2010,5,80~89세,19432
대전광역시,2010,5,80~89세,19122
울산광역시,2010,5,80~89세,10766
경기도,2010,5,80~89세,147142
강원도,2010,5,80~89세,34939
충청북도,2010,5,80~89세,31581
충청남도,2010,5,80~89세,49895
전라북도,2010,5,80~89세,46668
전라남도,2010,5,80~89세,58948
경상북도,2010,5,80~89세,68078
경상남도,2010,5,80~89세,61879
제주특별자치도,2010,5,80~89세,10880
서울특별시,2010,5,90~99세,16828
부산광역시,2010,5,90~99세,4844
대구광역시,2010,5,90~99세,3455
인천광역시,2010,5,90~99세,4208
광주광역시,2010,5,90~99세,2415
대전광역시,2010,5,90~99세,2312
울산광역시,2010,5,90~99세,1191
경기도,2010,5,90~99세,17722
강원도,2010,5,90~99세,4636
충청북도,2010,5,90~99세,3835
충청남도,2010,5,90~99세,5996
전라북도,2010,5,90~99세,5549
전라남도,2010,5,90~99세,6832
경상북도,2010,5,90~99세,8193
경상남도,2010,5,90~99세,5647
제주특별자치도,2010,5,90~99세,2003
서울특별시,2010,5,100세 이상,507
부산광역시,2010,5,100세 이상,134
대구광역시,2010,5,100세 이상,94
인천광역시,2010,5,100세 이상,122
광주광역시,2010,5,100세 이상,76
대전광역시,2010,5,100세 이상,70
울산광역시,2010,5,100세 이상,23
경기도,2010,5,100세 이상,492
강원도,2010,5,100세 이상,146
충청북도,2010,5,100세 이상,103
충청남도,2010,5,100세 이상,167
전라북도,2010,5,100세 이상,186
전라남도,2010,5,100세 이상,226
경상북도,2010,5,100세 이상,176
경상남도,2010,5,100세 이상,139
제주특별자치도,2010,5,100세 이상,81
서울특별시,2010,6,0~9세,874546
부산광역시,2010,6,0~9세,275164
대구광역시,2010,6,0~9세,227245
인천광역시,2010,6,0~9세,267513
광주광역시,2010,6,0~9세,156832
대전광역시,2010,6,0~9세,155618
울산광역시,2010,6,0~9세,115435
경기도,2010,6,0~9세,1278928
강원도,2010,6,0~9세,138357
충청북도,2010,6,0~9세,150394
충청남도,2010,6,0~9세,206359
전라북도,2010,6,0~9세,175105
전라남도,2010,6,0~9세,171337
경상북도,2010,6,0~9세,235936
경상남도,2010,6,0~9세,329727
제주특별자치도,2010,6,0~9세,62513
서울특별시,2010,6,10~19세,1249574
부산광역시,2010,6,10~19세,449946
대구광역시,2010,6,10~19세,361842
인천광역시,2010,6,10~19세,391080
광주광역시,2010,6,10~19세,231778
대전광역시,2010,6,10~19세,222045
울산광역시,2010,6,10~19세,175270
경기도,2010,6,10~19세,1665122
강원도,2010,6,10~19세,199425
충청북도,2010,6,10~19세,211965
충청남도,2010,6,10~19세,267187
전라북도,2010,6,10~19세,256903
전라남도,2010,6,10~19세,251973
경상북도,2010,6,10~19세,335167
경상남도,2010,6,10~19세,455152
제주특별자치도,2010,6,10~19세,83806
서울특별시,2010,6,20~29세,1612505
부산광역시,2010,6,20~29세,510707
대구광역시,2010,6,20~29세,346282
인천광역시,2010,6,20~29세,392149
광주광역시,2010,6,20~29세,206784
대전광역시,2010,6,20~29세,217031
울산광역시,2010,6,20~29세,153818
경기도,2010,6,20~29세,1566308
강원도,2010,6,20~29세,186623
충청북도,2010,6,20~29세,202428
충청남도,2010,6,20~29세,262993
전라북도,2010,6,20~29세,233532
전라남도,2010,6,20~29세,219783
경상북도,2010,6,20~29세,339163
경상남도,2010,6,20~29세,416875
제주특별자치도,2010,6,20~29세,69489
서울특별시,2010,6,30~39세,1865458
부산광역시,2010,6,30~39세,539388
대구광역시,2010,6,30~39세,395389
인천광역시,2010,6,30~39세,462805
광주광역시,2010,6,30~39세,243391
대전광역시,2010,6,30~39세,253716
울산광역시,2010,6,30~39세,186921
경기도,2010,6,30~39세,2102737
강원도,2010,6,30~39세,218354
충청북도,2010,6,30~39세,233831
충청남도,2010,6,30~39세,317985
전라북도,2010,6,30~39세,267243
전라남도,2010,6,30~39세,253992
경상북도,2010,6,30~39세,387766
경상남도,2010,6,30~39세,525661
제주특별자치도,2010,6,30~39세,89039
서울특별시,2010,6,40~49세,1720741
부산광역시,2010,6,40~49세,606839
대구광역시,2010,6,40~49세,454811
인천광역시,2010,6,40~49세,512548
광주광역시,2010,6,40~49세,244851
대전광역시,2010,6,40~49세,263073
울산광역시,2010,6,40~49세,218668
경기도,2010,6,40~49세,2157997
강원도,2010,6,40~49세,255605
충청북도,2010,6,40~49세,261596
충청남도,2010,6,40~49세,330144
전라북도,2010,6,40~49세,295941
전라남도,2010,6,40~49세,299723
경상북도,2010,6,40~49세,439545
경상남도,2010,6,40~49세,571858
제주특별자치도,2010,6,40~49세,97165
서울특별시,2010,6,50~59세,1431171
부산광역시,2010,6,50~59세,573297
대구광역시,2010,6,50~59세,349083
인천광역시,2010,6,50~59세,362185
광주광역시,2010,6,50~59세,171118
대전광역시,2010,6,50~59세,192716
울산광역시,2010,6,50~59세,152116
경기도,2010,6,50~59세,1410062
강원도,2010,6,50~59세,222003
충청북도,2010,6,50~59세,206208
충청남도,2010,6,50~59세,265337
전라북도,2010,6,50~59세,249106
전라남도,2010,6,50~59세,258793
경상북도,2010,6,50~59세,382654
경상남도,2010,6,50~59세,438177
제주특별자치도,2010,6,50~59세,69767
서울특별시,2010,6,60~69세,868053
부산광역시,2010,6,60~69세,344358
대구광역시,2010,6,60~69세,201984
인천광역시,2010,6,60~69세,189215
광주광역시,2010,6,60~69세,104268
대전광역시,2010,6,60~69세,103421
울산광역시,2010,6,60~69세,68143
경기도,2010,6,60~69세,775825
강원도,2010,6,60~69세,147975
충청북도,2010,6,60~69세,131090
충청남도,2010,6,60~69세,190038
전라북도,2010,6,60~69세,186233
전라남도,2010,6,60~69세,215247
경상북도,2010,6,60~69세,265575
경상남도,2010,6,60~69세,266893
제주특별자치도,2010,6,60~69세,47355
서울특별시,2010,6,70~79세,423480
부산광역시,2010,6,70~79세,178519
대구광역시,2010,6,70~79세,117342
인천광역시,2010,6,70~79세,106851
광주광역시,2010,6,70~79세,58010
대전광역시,2010,6,70~79세,58937
울산광역시,2010,6,70~79세,33806
경기도,2010,6,70~79세,466563
강원도,2010,6,70~79세,104845
충청북도,2010,6,70~79세,99298
충청남도,2010,6,70~79세,155027
전라북도,2010,6,70~79세,138873
전라남도,2010,6,70~79세,172769
경상북도,2010,6,70~79세,206558
경상남도,2010,6,70~79세,189204
제주특별자치도,2010,6,70~79세,32485
서울특별시,2010,6,80~89세,131418
부산광역시,2010,6,80~89세,51609
대구광역시,2010,6,80~89세,33194
인천광역시,2010,6,80~89세,35633
광주광역시,2010,6,80~89세,19508
대전광역시,2010,6,80~89세,19201
울산광역시,2010,6,80~89세,10795
경기도,2010,6,80~89세,147882
강원도,2010,6,80~89세,35137
충청북도,2010,6,80~89세,31700
충청남도,2010,6,80~89세,50003
전라북도,2010,6,80~89세,46857
전라남도,2010,6,80~89세,59081
경상북도,2010,6,80~89세,68078
경상남도,2010,6,80~89세,61917
제주특별자치도,2010,6,80~89세,10941
서울특별시,2010,6,90~99세,16868
부산광역시,2010,6,90~99세,4864
대구광역시,2010,6,90~99세,3459
인천광역시,2010,6,90~99세,4215
광주광역시,2010,6,90~99세,2415
대전광역시,2010,6,90~99세,2322
울산광역시,2010,6,90~99세,1195
경기도,2010,6,90~99세,17795
강원도,2010,6,90~99세,4646
충청북도,2010,6,90~99세,3824
충청남도,2010,6,90~99세,5996
전라북도,2010,6,90~99세,5553
전라남도,2010,6,90~99세,6842
경상북도,2010,6,90~99세,8222
경상남도,2010,6,90~99세,5660
제주특별자치도,2010,6,90~99세,2011
서울특별시,2010,6,100세 이상,513
부산광역시,2010,6,100세 이상,131
대구광역시,2010,6,100세 이상,93
인천광역시,2010,6,100세 이상,121
광주광역시,2010,6,100세 이상,76
대전광역시,2010,6,100세 이상,72
울산광역시,2010,6,100세 이상,22
경기도,2010,6,100세 이상,498
강원도,2010,6,100세 이상,146
충청북도,2010,6,100세 이상,107
충청남도,2010,6,100세 이상,167
전라북도,2010,6,100세 이상,187
전라남도,2010,6,100세 이상,225
경상북도,2010,6,100세 이상,182
경상남도,2010,6,100세 이상,136
제주특별자치도,2010,6,100세 이상,81
서울특별시,2010,7,0~9세,871894
부산광역시,2010,7,0~9세,274270
대구광역시,2010,7,0~9세,226299
인천광역시,2010,7,0~9세,266803
광주광역시,2010,7,0~9세,156278
대전광역시,2010,7,0~9세,155304
울산광역시,2010,7,0~9세,115012
경기도,2010,7,0~9세,1277170
강원도,2010,7,0~9세,137795
충청북도,2010,7,0~9세,150138
충청남도,2010,7,0~9세,206141
전라북도,2010,7,0~9세,174488
전라남도,2010,7,0~9세,170750
경상북도,2010,7,0~9세,235345
경상남도,2010,7,0~9세,328945
제주특별자치도,2010,7,0~9세,62298
서울특별시,2010,7,10~19세,1248418
부산광역시,2010,7,10~19세,449140
대구광역시,2010,7,10~19세,361596
인천광역시,2010,7,10~19세,390917
광주광역시,2010,7,10~19세,231924
대전광역시,2010,7,10~19세,221900
울산광역시,2010,7,10~19세,175180
경기도,2010,7,10~19세,1666423
강원도,2010,7,10~19세,199235
충청북도,2010,7,10~19세,211924
충청남도,2010,7,10~19세,267189
전라북도,2010,7,10~19세,256850
전라남도,2010,7,10~19세,251702
경상북도,2010,7,10~19세,334982
경상남도,2010,7,10~19세,454968
제주특별자치도,2010,7,10~19세,83862
서울특별시,2010,7,20~29세,1606716
부산광역시,2010,7,20~29세,509118
대구광역시,2010,7,20~29세,345528
인천광역시,2010,7,20~29세,391525
광주광역시,2010,7,20~29세,206528
대전광역시,2010,7,20~29세,216558
울산광역시,2010,7,20~29세,153666
경기도,2010,7,20~29세,1565059
강원도,2010,7,20~29세,186182
충청북도,2010,7,20~29세,202033
충청남도,2010,7,20~29세,262384
전라북도,2010,7,20~29세,232994
전라남도,2010,7,20~29세,219086
경상북도,2010,7,20~29세,338302
경상남도,2010,7,20~29세,415678
제주특별자치도,2010,7,20~29세,69467
서울특별시,2010,7,30~39세,1863939
부산광역시,2010,7,30~39세,539189
대구광역시,2010,7,30~39세,394949
인천광역시,2010,7,30~39세,462653
광주광역시,2010,7,30~39세,243416
대전광역시,2010,7,30~39세,253775
울산광역시,2010,7,30~39세,186751
경기도,2010,7,30~39세,2103024
강원도,2010,7,30~39세,217969
충청북도,2010,7,30~39세,233900
충청남도,2010,7,30~39세,318296
전라북도,2010,7,30~39세,267016
전라남도,2010,7,30~39세,253727
경상북도,2010,7,30~39세,387613
경상남도,2010,7,30~39세,525456
제주특별자치도,2010,7,30~39세,88854
서울특별시,2010,7,40~49세,1720806
부산광역시,2010,7,40~49세,605893
대구광역시,2010,7,40~49세,454934
인천광역시,2010,7,40~49세,512585
광주광역시,2010,7,40~49세,245024
대전광역시,2010,7,40~49세,263196
울산광역시,2010,7,40~49세,218590
경기도,2010,7,40~49세,2161063
강원도,2010,7,40~49세,255691
충청북도,2010,7,40~49세,261730
충청남도,2010,7,40~49세,330329
전라북도,2010,7,40~49세,295882
전라남도,2010,7,40~49세,299157
경상북도,2010,7,40~49세,439478
경상남도,2010,7,40~49세,571765
제주특별자치도,2010,7,40~49세,97288
서울특별시,2010,7,50~59세,1434753
부산광역시,2010,7,50~59세,575049
대구광역시,2010,7,50~59세,350210
인천광역시,2010,7,50~59세,364223
광주광역시,2010,7,50~59세,172036
대전광역시,2010,7,50~59세,193441
울산광역시,2010,7,50~59세,152927
경기도,2010,7,50~59세,1419361
강원도,2010,7,50~59세,223060
충청북도,2010,7,50~59세,207049
충청남도,2010,7,50~59세,266417
전라북도,2010,7,50~59세,249666
전라남도,2010,7,50~59세,259312
경상북도,2010,7,50~59세,383678
경상남도,2010,7,50~59세,440214
제주특별자치도,2010,7,50~59세,70100
서울특별시,2010,7,60~69세,870958
부산광역시,2010,7,60~69세,345357
대구광역시,2010,7,60~69세,202810
인천광역시,2010,7,60~69세,189963
광주광역시,2010,7,60~69세,104816
대전광역시,2010,7,60~69세,104018
울산광역시,2010,7,60~69세,68498
경기도,2010,7,60~69세,778905
강원도,2010,7,60~69세,147918
충청북도,2010,7,60~69세,131428
충청남도,2010,7,60~69세,190832
전라북도,2010,7,60~69세,186971
전라남도,2010,7,60~69세,215616
경상북도,2010,7,60~69세,266165
경상남도,2010,7,60~69세,267531
제주특별자치도,2010,7,60~69세,47492
서울특별시,2010,7,70~79세,425193
부산광역시,2010,7,70~79세,179309
대구광역시,2010,7,70~79세,117648
인천광역시,2010,7,70~79세,107212
광주광역시,2010,7,70~79세,58262
대전광역시,2010,7,70~79세,59020
울산광역시,2010,7,70~79세,33918
경기도,2010,7,70~79세,468407
강원도,2010,7,70~79세,105235
충청북도,2010,7,70~79세,99454
충청남도,2010,7,70~79세,155005
전라북도,2010,7,70~79세,139008
전라남도,2010,7,70~79세,173081
경상북도,2010,7,70~79세,206850
경상남도,2010,7,70~79세,189712
제주특별자치도,2010,7,70~79세,32607
서울특별시,2010,7,80~89세,131776
부산광역시,2010,7,80~89세,51749
대구광역시,2010,7,80~89세,33291
인천광역시,2010,7,80~89세,35731
광주광역시,2010,7,80~89세,19594
대전광역시,2010,7,80~89세,19301
울산광역시,2010,7,80~89세,10816
경기도,2010,7,80~89세,148456
강원도,2010,7,80~89세,35262
충청북도,2010,7,80~89세,31822
충청남도,2010,7,80~89세,50176
전라북도,2010,7,80~89세,46981
전라남도,2010,7,80~89세,59201
경상북도,2010,7,80~89세,68154
경상남도,2010,7,80~89세,62162
제주특별자치도,2010,7,80~89세,10987
서울특별시,2010,7,90~99세,16984
부산광역시,2010,7,90~99세,4883
대구광역시,2010,7,90~99세,3511
인천광역시,2010,7,90~99세,4241
광주광역시,2010,7,90~99세,2428
대전광역시,2010,7,90~99세,2324
울산광역시,2010,7,90~99세,1207
경기도,2010,7,90~99세,17947
강원도,2010,7,90~99세,4652
충청북도,2010,7,90~99세,3807
충청남도,2010,7,90~99세,6020
전라북도,2010,7,90~99세,5583
전라남도,2010,7,90~99세,6881
경상북도,2010,7,90~99세,8226
경상남도,2010,7,90~99세,5698
제주특별자치도,2010,7,90~99세,2015
서울특별시,2010,7,100세 이상,512
부산광역시,2010,7,100세 이상,137
대구광역시,2010,7,100세 이상,94
인천광역시,2010,7,100세 이상,120
광주광역시,2010,7,100세 이상,75
대전광역시,2010,7,100세 이상,72
울산광역시,2010,7,100세 이상,24
경기도,2010,7,100세 이상,503
강원도,2010,7,100세 이상,148
충청북도,2010,7,100세 이상,107
충청남도,2010,7,100세 이상,166
전라북도,2010,7,100세 이상,191
전라남도,2010,7,100세 이상,227
경상북도,2010,7,100세 이상,183
경상남도,2010,7,100세 이상,135
제주특별자치도,2010,7,100세 이상,83
서울특별시,2010,8,0~9세,868974
부산광역시,2010,8,0~9세,273427
대구광역시,2010,8,0~9세,225475
인천광역시,2010,8,0~9세,266108
광주광역시,2010,8,0~9세,155941
대전광역시,2010,8,0~9세,155142
울산광역시,2010,8,0~9세,114729
경기도,2010,8,0~9세,1275018
강원도,2010,8,0~9세,137362
충청북도,2010,8,0~9세,149887
충청남도,2010,8,0~9세,205721
전라북도,2010,8,0~9세,173996
전라남도,2010,8,0~9세,170070
경상북도,2010,8,0~9세,234707
경상남도,2010,8,0~9세,328291
제주특별자치도,2010,8,0~9세,62164
서울특별시,2010,8,10~19세,1247318
부산광역시,2010,8,10~19세,448310
대구광역시,2010,8,10~19세,361290
인천광역시,2010,8,10~19세,390533
광주광역시,2010,8,10~19세,232116
대전광역시,2010,8,10~19세,221688
울산광역시,2010,8,10~19세,174984
경기도,2010,8,10~19세,1669406
강원도,2010,8,10~19세,199202
충청북도,2010,8,10~19세,211802
충청남도,2010,8,10~19세,267103
전라북도,2010,8,10~19세,256808
전라남도,2010,8,10~19세,251425
경상북도,2010,8,10~19세,334715
경상남도,2010,8,10~19세,454887
제주특별자치도,2010,8,10~19세,83873
서울특별시,2010,8,20~29세,1601600
부산광역시,2010,8,20~29세,507155
대구광역시,2010,8,20~29세,344740
인천광역시,2010,8,20~29세,390823
광주광역시,2010,8,20~29세,206124
대전광역시,2010,8,20~29세,216110
울산광역시,2010,8,20~29세,153222
경기도,2010,8,20~29세,1563758
강원도,2010,8,20~29세,186568
충청북도,2010,8,20~29세,201509
충청남도,2010,8,20~29세,261684
전라북도,2010,8,20~29세,232145
전라남도,2010,8,20~29세,217937
경상북도,2010,8,20~29세,337205
경상남도,2010,8,20~29세,414311
제주특별자치도,2010,8,20~29세,69302
서울특별시,2010,8,30~39세,1861636
부산광역시,2010,8,30~39세,538642
대구광역시,2010,8,30~39세,394435
인천광역시,2010,8,30~39세,462056
광주광역시,2010,8,30~39세,243451
대전광역시,2010,8,30~39세,253917
울산광역시,2010,8,30~39세,186574
경기도,2010,8,30~39세,2101755
강원도,2010,8,30~39세,217458
충청북도,2010,8,30~39세,233766
충청남도,2010,8,30~39세,318241
전라북도,2010,8,30~39세,266766
전라남도,2010,8,30~39세,253173
경상북도,2010,8,30~39세,387287
경상남도,2010,8,30~39세,525058
제주특별자치도,2010,8,30~39세,88731
서울특별시,2010,8,40~49세,1719437
부산광역시,2010,8,40~49세,604544
대구광역시,2010,8,40~49세,454756
인천광역시,2010,8,40~49세,512384
광주광역시,2010,8,40~49세,245331
대전광역시,2010,8,40~49세,263288
울산광역시,2010,8,40~49세,218477
경기도,2010,8,40~49세,2164057
강원도,2010,8,40~49세,255772
충청북도,2010,8,40~49세,261975
충청남도,2010,8,40~49세,330559
전라북도,2010,8,40~49세,295542
전라남도,2010,8,40~49세,298468
경상북도,2010,8,40~49세,439068
경상남도,2010,8,40~49세,571506
제주특별자치도,2010,8,40~49세,97302
서울특별시,2010,8,50~59세,1441565
부산광역시,2010,8,50~59세,577761
대구광역시,2010,8,50~59세,352098
인천광역시,2010,8,50~59세,367217
광주광역시,2010,8,50~59세,173235
대전광역시,2010,8,50~59세,194635
울산광역시,2010,8,50~59세,153948
경기도,2010,8,50~59세,1430801
강원도,2010,8,50~59세,224336
충청북도,2010,8,50~59세,208313
충청남도,2010,8,50~59세,267882
전라북도,2010,8,50~59세,250938
전라남도,2010,8,50~59세,260491
경상북도,2010,8,50~59세,385768
경상남도,2010,8,50~59세,443498
제주특별자치도,2010,8,50~59세,70583
서울특별시,2010,8,60~69세,872156
부산광역시,2010,8,60~69세,345902
대구광역시,2010,8,60~69세,203121
인천광역시,2010,8,60~69세,190248
광주광역시,2010,8,60~69세,105094
대전광역시,2010,8,60~69세,104345
울산광역시,2010,8,60~69세,68719
경기도,2010,8,60~69세,780302
강원도,2010,8,60~69세,147807
충청북도,2010,8,60~69세,131415
충청남도,2010,8,60~69세,191093
전라북도,2010,8,60~69세,187278
전라남도,2010,8,60~69세,215424
경상북도,2010,8,60~69세,266012
경상남도,2010,8,60~69세,267511
제주특별자치도,2010,8,60~69세,47554
서울특별시,2010,8,70~79세,426930
부산광역시,2010,8,70~79세,180089
대구광역시,2010,8,70~79세,118141
인천광역시,2010,8,70~79세,107606
광주광역시,2010,8,70~79세,58491
대전광역시,2010,8,70~79세,59189
울산광역시,2010,8,70~79세,34031
경기도,2010,8,70~79세,470373
강원도,2010,8,70~79세,105647
충청북도,2010,8,70~79세,99751
충청남도,2010,8,70~79세,155177
전라북도,2010,8,70~79세,139147
전라남도,2010,8,70~79세,173237
경상북도,2010,8,70~79세,207099
경상남도,2010,8,70~79세,190059
제주특별자치도,2010,8,70~79세,32726
서울특별시,2010,8,80~89세,132378
부산광역시,2010,8,80~89세,52017
대구광역시,2010,8,80~89세,33497
인천광역시,2010,8,80~89세,35996
광주광역시,2010,8,80~89세,19723
대전광역시,2010,8,80~89세,19433
울산광역시,2010,8,80~89세,10868
경기도,2010,8,80~89세,149455
강원도,2010,8,80~89세,35401
충청북도,2010,8,80~89세,32013
충청남도,2010,8,80~89세,50561
전라북도,2010,8,80~89세,47230
전라남도,2010,8,80~89세,59578
경상북도,2010,8,80~89세,68538
경상남도,2010,8,80~89세,62431
제주특별자치도,2010,8,80~89세,11034
서울특별시,2010,8,90~99세,17093
부산광역시,2010,8,90~99세,4921
대구광역시,2010,8,90~99세,3562
인천광역시,2010,8,90~99세,4275
광주광역시,2010,8,90~99세,2448
대전광역시,2010,8,90~99세,2328
울산광역시,2010,8,90~99세,1222
경기도,2010,8,90~99세,18158
강원도,2010,8,90~99세,4678
충청북도,2010,8,90~99세,3824
충청남도,2010,8,90~99세,6038
전라북도,2010,8,90~99세,5626
전라남도,2010,8,90~99세,6926
경상북도,2010,8,90~99세,8282
경상남도,2010,8,90~99세,5787
제주특별자치도,2010,8,90~99세,2036
서울특별시,2010,8,100세 이상,511
부산광역시,2010,8,100세 이상,138
대구광역시,2010,8,100세 이상,91
인천광역시,2010,8,100세 이상,120
광주광역시,2010,8,100세 이상,75
대전광역시,2010,8,100세 이상,72
울산광역시,2010,8,100세 이상,24
경기도,2010,8,100세 이상,501
강원도,2010,8,100세 이상,147
충청북도,2010,8,100세 이상,104
충청남도,2010,8,100세 이상,175
전라북도,2010,8,100세 이상,191
전라남도,2010,8,100세 이상,227
경상북도,2010,8,100세 이상,190
경상남도,2010,8,100세 이상,136
제주특별자치도,2010,8,100세 이상,84
서울특별시,2010,9,0~9세,866148
부산광역시,2010,9,0~9세,272449
대구광역시,2010,9,0~9세,224723
인천광역시,2010,9,0~9세,265288
광주광역시,2010,9,0~9세,155288
대전광역시,2010,9,0~9세,154661
울산광역시,2010,9,0~9세,114361
경기도,2010,9,0~9세,1272580
강원도,2010,9,0~9세,136998
충청북도,2010,9,0~9세,149514
충청남도,2010,9,0~9세,205271
전라북도,2010,9,0~9세,173469
전라남도,2010,9,0~9세,169534
경상북도,2010,9,0~9세,233894
경상남도,2010,9,0~9세,327692
제주특별자치도,2010,9,0~9세,61949
서울특별시,2010,9,10~19세,1245883
부산광역시,2010,9,10~19세,447771
대구광역시,2010,9,10~19세,361032
인천광역시,2010,9,10~19세,390311
광주광역시,2010,9,10~19세,232492
대전광역시,2010,9,10~19세,221583
울산광역시,2010,9,10~19세,174909
경기도,2010,9,10~19세,1671198
강원도,2010,9,10~19세,199277
충청북도,2010,9,10~19세,211953
충청남도,2010,9,10~19세,267476
전라북도,2010,9,10~19세,257052
전라남도,2010,9,10~19세,251394
경상북도,2010,9,10~19세,334794
경상남도,2010,9,10~19세,454988
제주특별자치도,2010,9,10~19세,84027
서울특별시,2010,9,20~29세,1595323
부산광역시,2010,9,20~29세,505250
대구광역시,2010,9,20~29세,343905
